,RosterID,No.,Acronym,Name,Position,GamesPlayed,GamesStarted,Weight,Height,College,BirthDate,Years,Age,AV
1888,nor84Lil'JordanHumphrey,84,nor,Lil'Jordan Humphrey,WR,10.0,4.0,225.0,6-4,Texas,4/19/1998,2,23.0,2.0
1889,nor74JamesHurst,74,nor,James Hurst,OT,17.0,15.0,310.0,6-5,North Carolina,12/17/1991,7,30.0,7.0
1890,nor14MarkIngram,14,nor,Mark Ingram,RB,7.0,3.0,215.0,5-9,Alabama,12/21/1989,10,32.0,3.0
1891,nor27MalcolmJenkins,27,nor,Malcolm Jenkins,DB,16.0,16.0,204.0,6-0,Ohio St.,12/20/1987,12,34.0,6.0
1892,nor06BrianJohnson,6,nor,Brian Johnson,K,4.0,0.0,185.0,6-1,Virginia Tech,3/5/1999,0,22.0,1.0
1893,nor83JuwanJohnson,83,nor,Juwan Johnson,WR,14.0,2.0,231.0,6-4,"Oregon,Penn St.",9/13/1996,1,25.0,1.0
1894,nor21TonyJones,21,nor,Tony Jones,RB,11.0,4.0,224.0,5-11,Notre Dame,11/24/1997,1,24.0,1.0
1895,nor94CameronJordan,94,nor,Cameron Jordan,DE,16.0,16.0,287.0,6-4,California,7/10/1989,10,32.0,13.0
1896,nor41AlvinKamara,41,nor,Alvin Kamara,RB,13.0,10.0,215.0,5-10,"Alabama,Hutchinson (KS),Tennessee",7/25/1995,4,26.0,8.0
1897,nor90TanohKpassagnon,90,nor,Tanoh Kpassagnon,DE,8.0,5.0,289.0,6-7,Villanova,6/14/1994,4,27.0,3.0
1898,nor66ForrestLamp,66,nor,Forrest Lamp,OG,1.0,0.0,310.0,6-4,Western Kentucky,2/20/1994,3,27.0,0.0
1899,nor23MarshonLattimore,23,nor,Marshon Lattimore,CB,16.0,16.0,192.0,6-0,Ohio St.,5/20/1996,4,25.0,9.0
1900,nor19BrettMaher,19,nor,Brett Maher,K,8.0,0.0,183.0,6-1,Nebraska,11/21/1989,3,32.0,1.0
1901,nor54JustinMarch,54,nor,Justin March,RILB,1.0,0.0,222.0,6-0,Akron,7/5/1993,5,28.0,0.0
1902,nor78ErikMcCoy,78,nor,Erik McCoy,OL,12.0,12.0,303.0,6-4,Texas A&M,8/27/1997,2,24.0,4.0
1903,nor54WyntonMcManis,54,nor,Wynton McManis,LB,1.0,0.0,225.0,6-1,Memphis,9/20/1994,5,27.0,0.0
1904,nor36JordanMiller,36,nor,Jordan Miller,CB,1.0,0.0,190.0,6-2,Washington,2/8/1997,2,24.0,0.0
1905,nor66JordanMills,66,nor,Jordan Mills,OT,10.0,3.0,316.0,6-5,Louisiana Tech,12/24/1990,8,31.0,2.0
1906,nor88TyMontgomery,88,nor,Ty Montgomery,WR/RB,14.0,3.0,216.0,6-0,Stanford,1/22/1993,6,28.0,1.0
1907,nor79KyleMurphy,79,nor,Kyle Murphy,OT,1.0,0.0,305.0,6-6,Stanford,12/11/1993,5,28.0,0.0
1908,nor93DavidOnyemata,93,nor,David Onyemata,DT,11.0,11.0,300.0,6-4,Manitoba,11/13/1992,5,29.0,6.0
1909,nor28DevineOzigbo,28,nor,Devine Ozigbo,RB,2.0,0.0,225.0,6-0,Nebraska,10/2/1996,2,25.0,0.0
1910,nor06CodyParkey,6,nor,Cody Parkey,K,1.0,0.0,190.0,6-0,Auburn,2/19/1992,7,29.0,0.0
1911,nor75AndrusPeat,75,nor,Andrus Peat,OT,6.0,6.0,316.0,6-7,Stanford,11/4/1993,6,28.0,2.0
1912,nor46AdamPrentice,46,nor,Adam Prentice,RB,7.0,3.0,245.0,6-0,South Carolina,1/16/1997,0,24.0,0.0
1913,nor71RyanRamczyk,71,nor,Ryan Ramczyk,OT,10.0,10.0,314.0,6-6,Wisconsin,4/22/1994,4,27.0,4.0
1914,nor62AustinReiter,62,nor,Austin Reiter,C,1.0,0.0,300.0,6-3,South Florida,11/27/1991,5,30.0,0.0
1915,nor70ChristianRingo,70,nor,Christian Ringo,DE,14.0,4.0,300.0,6-1,Louisiana,3/10/1992,5,29.0,3.0
1916,nor97MalcolmRoach,97,nor,Malcolm Roach,DT,7.0,2.0,290.0,6-3,Texas,6/9/1998,1,23.0,2.0
1917,nor21BradleyRoby,21,nor,Bradley Roby,CB,14.0,1.0,194.0,5-11,Ohio St.,5/1/1992,7,29.0,1.0
1918,nor06AldrickRosas,6,nor,Aldrick Rosas,K,4.0,0.0,230.0,6-3,Southern Oregon,12/30/1994,4,27.0,0.0
1919,nor51CesarRuiz,51,nor,Cesar Ruiz,OL,17.0,17.0,316.0,6-4,Michigan,6/14/1999,1,22.0,6.0
1920,nor35KeiVaraeRussell,35,nor,KeiVarae Russell,CB,2.0,0.0,196.0,5-11,Notre Dame,10/19/1993,5,28.0,0.0
1921,nor15TrevorSiemian,15,nor,Trevor Siemian,QB,6.0,4.0,220.0,6-3,Northwestern,12/26/1991,6,30.0,4.0
1922,nor10Tre'QuanSmith,10,nor,Tre'Quan Smith,WR,11.0,6.0,210.0,6-2,Central Florida,1/7/1996,3,25.0,3.0
1923,nor12KennyStills,12,nor,Kenny Stills,WR,13.0,4.0,202.0,6-1,Oklahoma,4/22/1992,8,29.0,1.0
1924,nor32BryceThompson,32,nor,Bryce Thompson,DB,2.0,0.0,190.0,5-11,Tennessee,9/20/1999,0,22.0,0.0
1925,nor76CalvinThrockmorton,76,nor,Calvin Throckmorton,T,17.0,14.0,309.0,6-5,Oregon,8/16/1996,0,25.0,6.0
1926,nor82AdamTrautman,82,nor,Adam Trautman,TE,13.0,10.0,253.0,6-5,Dayton,2/5/1997,1,24.0,2.0
1927,nor31DesmondTrufant,31,nor,Desmond Trufant,CB,2.0,0.0,190.0,6-0,Washington,9/10/1990,8,31.0,0.0
1928,nor98PaytonTurner,98,nor,Payton Turner,DE,5.0,0.0,270.0,6-6,Houston,1/7/1998,0,23.0,1.0
1929,nor99ShyTuttle,99,nor,Shy Tuttle,DL,17.0,15.0,300.0,6-3,Tennessee,10/20/1995,2,26.0,8.0
1930,nor81NickVannett,81,nor,Nick Vannett,TE,7.0,2.0,261.0,6-6,Ohio St.,3/6/1993,5,28.0,1.0
1931,nor24DwayneWashington,24,nor,Dwayne Washington,RB,14.0,0.0,223.0,6-1,Washington,4/24/1994,5,27.0,0.0
1932,nor20PeteWerner,20,nor,Pete Werner,LB,15.0,8.0,242.0,6-3,Ohio St.,6/5/1999,0,22.0,5.0
1933,nor91EthanWestbrooks,91,nor,Ethan Westbrooks,DE,1.0,0.0,287.0,6-4,West Texas A&M,11/15/1990,7,31.0,0.0
1934,nor17KevinWhite,17,nor,Kevin White,WR,6.0,1.0,216.0,6-3,West Virginia,6/25/1992,5,29.0,0.0
1935,nor43MarcusWilliams,43,nor,Marcus Williams,S,16.0,16.0,195.0,6-1,Utah,9/8/1996,4,25.0,6.0
1936,nor26P.J.Williams,26,nor,P.J. Williams,CB,16.0,5.0,196.0,6-0,Florida St.,6/1/1993,5,28.0,3.0
1937,nor18EasopWinston,18,nor,Easop Winston,WR,3.0,1.0,190.0,5-11,Washington St.,12/17/1996,0,25.0,0.0
1938,nor02JameisWinston,2,nor,Jameis Winston,QB,7.0,7.0,231.0,6-4,Florida St.,1/6/1994,6,27.0,5.0
1939,nor86EthanWolf,86,nor,Ethan Wolf,TE,2.0,1.0,255.0,6-5,Tennessee,11/7/1995,0,26.0,0.0
1940,nor49ZachWood,49,nor,Zach Wood,DE,17.0,0.0,255.0,6-3,SMU,1/10/1993,4,28.0,1.0
1941,nor67LandonYoung,67,nor,Landon Young,T,10.0,1.0,321.0,6-7,Kentucky,8/21/1997,0,24.0,1.0
1942,sea33JamalAdams,33,sea,Jamal Adams,SS,12.0,12.0,213.0,6-1,LSU,10/17/1995,4,26.0,5.0
1943,sea67MylesAdams,67,sea,Myles Adams,DT,2.0,0.0,285.0,6-2,Rice,3/9/1998,0,23.0,0.0
1944,sea28UgoAmadi,28,sea,Ugo Amadi,S,17.0,7.0,201.0,5-9,Oregon,5/16/1997,2,24.0,3.0
1945,sea31BlessuanAustin,31,sea,Blessuan Austin,CB,11.0,1.0,198.0,6-1,Rutgers,7/19/1996,2,25.0,1.0
1946,sea57CodyBarton,57,sea,Cody Barton,LB,16.0,1.0,237.0,6-2,Utah,11/13/1996,2,25.0,2.0
1947,sea44NickBellore,44,sea,Nick Bellore,LB,17.0,0.0,250.0,6-1,Central Michigan,5/12/1989,10,32.0,0.0
1948,sea27MarquiseBlair,27,sea,Marquise Blair,S,6.0,0.0,196.0,6-1,Utah,7/18/1997,2,24.0,0.0
1949,sea56JordynBrooks,56,sea,Jordyn Brooks,LB,17.0,17.0,240.0,6-0,Texas Tech,10/21/1997,1,24.0,8.0
1950,sea76DuaneBrown,76,sea,Duane Brown,LT,17.0,17.0,315.0,6-4,Virginia Tech,8/30/1985,13,36.0,11.0
1951,sea22TreBrown,22,sea,Tre Brown,CB,5.0,3.0,186.0,5-10,Oklahoma,9/24/1997,0,24.0,1.0
1952,sea32ChrisCarson,32,sea,Chris Carson,RB,4.0,4.0,222.0,5-11,"Butler (KS),Oklahoma St.",9/16/1994,4,27.0,2.0
1953,sea91L.J.Collier,91,sea,L.J. Collier,DL,10.0,0.0,291.0,6-2,TCU,9/12/1995,2,26.0,1.0
1954,sea41AlexCollins,41,sea,Alex Collins,RB,11.0,6.0,210.0,5-10,Arkansas,8/26/1994,5,27.0,3.0
1955,sea74JakeCurhan,74,sea,Jake Curhan,T,15.0,5.0,316.0,6-6,California,2/9/1998,0,23.0,3.0
1956,sea31DeeJayDallas,31,sea,DeeJay Dallas,RB,17.0,0.0,214.0,5-10,Miami (FL),9/16/1998,1,23.0,2.0
1957,sea04MichaelDickson,4,sea,Michael Dickson,P,17.0,0.0,208.0,6-2,Texas,1/4/1996,3,25.0,3.0
1958,sea06QuandreDiggs,6,sea,Quandre Diggs,CB,17.0,17.0,197.0,5-9,Texas,1/22/1993,6,28.0,9.0
1959,sea89WillDissly,89,sea,Will Dissly,TE,15.0,14.0,265.0,6-4,Washington,7/8/1996,3,25.0,2.0
1960,sea13PhillipDorsett,13,sea,Phillip Dorsett,WR,2.0,0.0,192.0,5-10,Miami (FL),1/5/1993,6,28.0,0.0
1961,sea08CarlosDunlap,8,sea,Carlos Dunlap,DE,17.0,2.0,285.0,6-6,Florida,2/28/1989,11,32.0,3.0
1962,sea01D'WayneEskridge,1,sea,D'Wayne Eskridge,WR,10.0,0.0,190.0,5-9,Western Michigan,3/23/1997,0,24.0,1.0
1963,sea81GeraldEverett,81,sea,Gerald Everett,TE,15.0,12.0,240.0,6-3,South Alabama,6/25/1994,4,27.0,5.0
1964,sea21TreFlowers,21,sea,Tre Flowers,SS,5.0,3.0,203.0,6-3,Oklahoma St.,6/2/1995,3,26.0,1.0
1965,sea97PoonaFord,97,sea,Poona Ford,DT,17.0,17.0,310.0,5-11,Texas,11/19/1995,3,26.0,8.0
1966,sea78StoneForsythe,78,sea,Stone Forsythe,T,10.0,0.0,307.0,6-8,Florida,12/29/1997,0,24.0,1.0
1967,sea13AaronFuller,13,sea,Aaron Fuller,WR,1.0,0.0,188.0,5-11,Washington,9/30/1997,0,24.0,0.0
1968,sea61KyleFuller,61,sea,Kyle Fuller,C,14.0,9.0,320.0,6-5,Baylor,3/4/1994,4,27.0,4.0
1969,sea94RasheemGreen,94,sea,Rasheem Green,DT,17.0,16.0,279.0,6-4,USC,5/15/1997,3,24.0,8.0
1970,sea19PennyHart,19,sea,Penny Hart,WR,17.0,0.0,180.0,5-8,Georgia St.,7/5/1996,1,25.0,1.0
1971,sea60PhilHaynes,60,sea,Phil Haynes,OL,5.0,2.0,322.0,6-4,Wake Forest,10/19/1995,2,26.0,1.0
1972,sea38GavinHeslop,38,sea,Gavin Heslop,DB,3.0,0.0,200.0,6-1,Stony Brook,11/13/1997,0,24.0,0.0
1973,sea25TravisHomer,25,sea,Travis Homer,RB,14.0,0.0,202.0,5-10,Miami (FL),8/7/1998,2,23.0,4.0
1974,sea51KerryHyder,51,sea,Kerry Hyder,DT,15.0,7.0,275.0,6-2,Texas Tech,5/2/1991,7,30.0,4.0
1975,sea66GabeJackson,66,sea,Gabe Jackson,OG,16.0,16.0,335.0,6-3,Mississippi St.,7/12/1991,7,30.0,7.0
1976,sea30MichaelJackson,30,sea,Michael Jackson,CB,2.0,0.0,210.0,6-1,Miami (FL),1/10/1997,2,24.0,0.0
1977,sea34JoshJohnson,34,sea,Josh Johnson,RB,3.0,0.0,208.0,5-9,La-Monroe,12/26/1997,0,24.0,0.0
1978,sea73JamarcoJones,73,sea,Jamarco Jones,OT,10.0,2.0,293.0,6-4,Ohio St.,6/4/1996,3,25.0,2.0
1979,sea42JoshJones,42,sea,Josh Jones,S,4.0,1.0,220.0,6-2,North Carolina St.,9/20/1994,4,27.0,1.0
1980,sea23SidneyJones,23,sea,Sidney Jones,CB,16.0,11.0,181.0,6-0,Washington,5/21/1996,4,25.0,4.0
1981,sea68DamienLewis,68,sea,Damien Lewis,OL,13.0,13.0,327.0,6-2,LSU,3/21/1997,1,24.0,6.0
1982,sea16TylerLockett,16,sea,Tyler Lockett,WR,16.0,16.0,182.0,5-10,Kansas St.,9/28/1992,6,29.0,11.0
1983,sea85TylerMabry,85,sea,Tyler Mabry,TE,6.0,0.0,248.0,6-4,"Buffalo,Maryland",11/21/1996,0,25.0,0.0
1984,sea10BensonMayowa,10,sea,Benson Mayowa,DE,15.0,7.0,252.0,6-3,Idaho,8/3/1991,8,30.0,4.0
1985,sea14D.K.Metcalf,14,sea,D.K. Metcalf,WR,17.0,17.0,235.0,6-4,Mississippi,12/14/1997,2,24.0,9.0
1986,sea90BryanMone,90,sea,Bryan Mone,DT,14.0,5.0,345.0,6-3,Michigan,10/20/1995,2,26.0,3.0
1987,sea58TannerMuse,58,sea,Tanner Muse,S,6.0,0.0,227.0,6-2,Clemson,9/6/1996,0,25.0,0.0
1988,sea05JasonMyers,5,sea,Jason Myers,K,17.0,0.0,190.0,5-10,Marist,5/12/1991,6,30.0,2.0
1989,sea26RyanNeal,26,sea,Ryan Neal,DB,16.0,5.0,200.0,6-3,Southern Illinois,12/24/1995,3,26.0,2.0
1990,sea92RobertNkemdiche,92,sea,Robert Nkemdiche,DT,9.0,0.0,296.0,6-3,Mississippi,9/19/1994,5,27.0,1.0
1991,sea70CedricOgbuehi,70,sea,Cedric Ogbuehi,OT,1.0,1.0,310.0,6-5,Texas A&M,4/25/1992,6,29.0,1.0
1992,sea69TylerOtt,69,sea,Tyler Ott,LS,17.0,0.0,253.0,6-3,Harvard,2/28/1992,6,29.0,1.0
1993,sea84ColbyParkinson,84,sea,Colby Parkinson,TE,14.0,1.0,251.0,6-7,Stanford,1/8/1999,1,22.0,0.0
1994,sea20RashaadPenny,20,sea,Rashaad Penny,RB,10.0,6.0,220.0,5-11,San Diego St.,2/2/1996,3,25.0,5.0
1995,sea21AdrianPeterson,21,sea,Adrian Peterson,RB,1.0,1.0,220.0,6-1,Oklahoma,3/21/1985,14,36.0,0.0
1996,sea77EthanPocic,77,sea,Ethan Pocic,C,13.0,10.0,320.0,6-6,LSU,8/5/1995,4,26.0,4.0
1997,sea02D.J.Reed,2,sea,D.J. Reed,CB,14.0,14.0,193.0,5-9,Kansas St.,11/11/1996,3,25.0,6.0
1998,sea29JohnReid,29,sea,John Reid,CB,11.0,2.0,187.0,5-10,Penn St.,5/15/1996,1,25.0,1.0
1999,sea59JonRhattigan,59,sea,Jon Rhattigan,LB,14.0,0.0,236.0,6-0,Army,2/2/1999,0,22.0,1.0
2000,sea98AltonRobinson,98,sea,Alton Robinson,DL,16.0,2.0,259.0,6-3,Syracuse,6/2/1998,1,23.0,2.0
2001,sea48EdmondRobinson,48,sea,Edmond Robinson,OLB,3.0,0.0,245.0,6-3,Newberry,2/23/1992,6,29.0,0.0
2002,sea72BrandonShell,72,sea,Brandon Shell,OT,10.0,10.0,324.0,6-5,South Carolina,2/6/1992,5,29.0,5.0
2003,sea64DakodaShepley,64,sea,Dakoda Shepley,T,8.0,0.0,290.0,6-5,British Columbia,12/27/1994,1,27.0,1.0
2004,sea07GenoSmith,7,sea,Geno Smith,QB,4.0,3.0,221.0,6-3,West Virginia,10/10/1990,8,31.0,2.0
2005,sea18FreddieSwain,18,sea,Freddie Swain,WR,17.0,8.0,199.0,6-0,Florida,8/4/1998,1,23.0,3.0
2006,sea52DarrellTaylor,52,sea,Darrell Taylor,DE,16.0,5.0,267.0,6-4,Tennessee,3/24/1997,0,24.0,3.0
2007,sea11CodyThompson,11,sea,Cody Thompson,WR,5.0,0.0,205.0,6-2,Toledo,1/11/1996,0,25.0,0.0
2008,sea54BobbyWagner,54,sea,Bobby Wagner,ILB,16.0,16.0,242.0,6-0,Utah St.,6/27/1990,9,31.0,13.0
2009,sea39NigelWarrior,39,sea,Nigel Warrior,DB,4.0,0.0,187.0,5-11,Tennessee,12/14/1997,0,24.0,0.0
2010,sea03RussellWilson,3,sea,Russell Wilson,QB,14.0,14.0,215.0,5-11,"Wisconsin,North Carolina St.",11/29/1988,9,33.0,12.0
2011,sea93AlWoods,93,sea,Al Woods,DT,16.0,16.0,330.0,6-4,LSU,3/25/1987,11,34.0,7.0
2012,pit57MontraviusAdams,57,pit,Montravius Adams,DT,5.0,4.0,304.0,6-3,Auburn,7/24/1995,4,26.0,2.0
2013,pit27MarcusAllen,27,pit,Marcus Allen,S,16.0,1.0,215.0,6-2,Penn St.,8/7/1996,3,25.0,1.0
2014,pit94TysonAlualu,94,pit,Tyson Alualu,DT,2.0,2.0,304.0,6-3,California,5/12/1987,11,34.0,1.0
2015,pit61DanielArchibong,61,pit,Daniel Archibong,DL,2.0,0.0,300.0,6-6,Temple,9/12/1997,0,24.0,0.0
2016,pit29KalenBallage,29,pit,Kalen Ballage,RB,17.0,0.0,231.0,6-2,Arizona St.,12/22/1995,3,26.0,0.0
2017,pit72ZachBanner,72,pit,Zach Banner,OG,7.0,0.0,358.0,6-8,USC,12/25/1993,4,28.0,0.0
2018,pit09ChrisBoswell,9,pit,Chris Boswell,K,17.0,0.0,185.0,6-2,Rice,3/16/1991,6,30.0,5.0
2019,pit96IsaiahBuggs,96,pit,Isaiah Buggs,DL,10.0,6.0,295.0,6-3,Alabama,8/24/1996,2,25.0,3.0
2020,pit55DevinBush,55,pit,Devin Bush Jr.,LB,14.0,14.0,234.0,5-11,Michigan,7/18/1998,2,23.0,6.0
2021,pit98TacoCharlton,98,pit,Taco Charlton,DE,11.0,1.0,270.0,6-6,Michigan,11/7/1994,4,27.0,1.0
2022,pit11ChaseClaypool,11,pit,Chase Claypool,WR,15.0,13.0,238.0,6-4,Notre Dame,7/7/1998,1,23.0,7.0
2023,pit79RashaadCoward,79,pit,Rashaad Coward,DT,4.0,0.0,319.0,6-5,Old Dominion,11/6/1994,4,27.0,0.0
2024,pit73CarlosDavis,73,pit,Carlos Davis,DL,4.0,0.0,320.0,6-2,Nebraska,8/22/1996,1,25.0,0.0
2025,pit69KevinDotson,69,pit,Kevin Dotson,OL,9.0,9.0,321.0,6-4,Louisiana,9/18/1996,1,25.0,3.0
2026,pit85EricEbron,85,pit,Eric Ebron,TE,8.0,3.0,253.0,6-4,North Carolina,4/10/1993,7,28.0,1.0
2027,pit34TerrellEdmunds,34,pit,Terrell Edmunds,S,17.0,17.0,217.0,6-1,Virginia Tech,1/20/1997,3,24.0,6.0
2028,pit33TreyEdmunds,33,pit,Trey Edmunds,RB,2.0,0.0,223.0,6-2,Maryland,12/30/1994,4,27.0,0.0
2029,pit67B.J.Finney,67,pit,B.J. Finney,C,7.0,2.0,318.0,6-4,Kansas St.,10/26/1991,5,30.0,1.0
2030,pit39MinkahFitzpatrick,39,pit,Minkah Fitzpatrick,FS,16.0,16.0,207.0,6-1,Alabama,11/17/1996,3,25.0,6.0
2031,pit88PatFreiermuth,88,pit,Pat Freiermuth,TE,16.0,9.0,258.0,6-5,Penn St.,10/25/1998,0,23.0,4.0
2032,pit81ZachGentry,81,pit,Zach Gentry,TE,17.0,12.0,265.0,6-8,Michigan,9/10/1996,2,25.0,1.0
2033,pit54UlyseesGilbert,54,pit,Ulysees Gilbert,LB,17.0,0.0,230.0,6-0,Akron,8/9/1997,2,24.0,1.0
2034,pit74ChazGreen,74,pit,Chaz Green,OT,2.0,0.0,318.0,6-5,Florida,4/8/1992,5,29.0,0.0
2035,pit53KendrickGreen,53,pit,Kendrick Green,C,15.0,15.0,315.0,6-4,Illinois,12/22/1998,0,23.0,5.0
2036,pit23JoeHaden,23,pit,Joe Haden,DB,12.0,11.0,195.0,5-11,Florida,4/14/1989,11,32.0,4.0
2037,pit71JoeHaeg,71,pit,Joe Haeg,OT,12.0,2.0,298.0,6-6,North Dakota St.,3/11/1993,5,28.0,1.0
2038,pit22NajeeHarris,22,pit,Najee Harris,RB,17.0,17.0,232.0,6-1,Alabama,3/9/1998,0,23.0,10.0
2039,pit06PressleyHarvin,6,pit,Pressley Harvin III,P,15.0,0.0,255.0,6-0,Georgia Tech,9/17/1998,0,23.0,1.0
2040,pit60J.C.Hassenauer,60,pit,J.C. Hassenauer,C,13.0,3.0,295.0,6-2,Alabama,9/15/1995,1,26.0,2.0
2041,pit97CameronHeyward,97,pit,Cameron Heyward,DT,17.0,17.0,295.0,6-5,Ohio St.,5/6/1989,10,32.0,16.0
2042,pit56AlexHighsmith,56,pit,Alex Highsmith,DL,16.0,16.0,242.0,6-4,Charlotte,8/7/1997,1,24.0,7.0
2043,pit08MelvinIngram,8,pit,Melvin Ingram,DE,6.0,1.0,247.0,6-2,South Carolina,4/26/1989,9,32.0,1.0
2044,pit45BuddyJohnson,45,pit,Buddy Johnson,LB,4.0,0.0,240.0,6-2,Texas A&M,2/27/1999,0,22.0,0.0
2045,pit18DiontaeJohnson,18,pit,Diontae Johnson,WR,16.0,14.0,183.0,5-10,Toledo,7/5/1996,2,25.0,9.0
2046,pit40JamirJones,40,pit,Jamir Jones,OLB,3.0,1.0,255.0,6-3,Notre Dame,6/14/1998,0,23.0,1.0
2047,pit30KarlJoseph,30,pit,Karl Joseph,SS,2.0,0.0,200.0,5-10,West Virginia,9/8/1993,5,28.0,0.0
2048,pit28MilesKillebrew,28,pit,Miles Killebrew,SS,17.0,0.0,222.0,6-2,Southern Utah,5/10/1993,5,28.0,2.0
2049,pit46ChristianKuntz,46,pit,Christian Kuntz,LB,17.0,0.0,228.0,6-1,Duquesne,4/13/1994,0,27.0,1.0
2050,pit31JustinLayne,31,pit,Justin Layne,CB,17.0,0.0,192.0,6-2,Michigan St.,1/12/1998,2,23.0,1.0
2051,pit77JohnLeglue,77,pit,John Leglue,G,6.0,5.0,310.0,6-7,Tulane,4/17/1996,0,25.0,2.0
2052,pit92IsaiahhLoudermilk,92,pit,Isaiahh Loudermilk,DE,15.0,2.0,249.0,6-7,Wisconsin,10/10/1997,0,24.0,2.0
2053,pit35ArthurMaulet,35,pit,Arthur Maulet,CB,16.0,2.0,190.0,5-10,Memphis,7/13/1993,4,28.0,1.0
2054,pit14Ray-RayMcCloud,14,pit,Ray-Ray McCloud,WR,16.0,5.0,190.0,5-9,Clemson,10/15/1996,3,25.0,2.0
2055,pit26AnthonyMcFarland,26,pit,Anthony McFarland Jr.,RB,2.0,0.0,198.0,5-9,Maryland,3/4/1999,1,22.0,0.0
2056,pit17AnthonyMiller,17,pit,Anthony Miller,WR,1.0,0.0,199.0,5-11,Memphis,10/9/1994,3,27.0,0.0
2057,pit99HenryMondeaux,99,pit,Henry Mondeaux,DT,15.0,2.0,280.0,6-4,Oregon,9/19/1995,1,26.0,2.0
2058,pit65DanMoore,65,pit,Dan Moore,OT,16.0,16.0,258.0,6-5,Texas A&M,9/28/1998,0,23.0,7.0
2059,pit21TreNorwood,21,pit,Tre Norwood,DB,17.0,3.0,194.0,6-0,Oklahoma,4/19/1999,0,22.0,2.0
2060,pit76ChukwumaOkorafor,76,pit,Chukwuma Okorafor,OT,16.0,16.0,320.0,6-6,Western Michigan,8/8/1997,3,24.0,7.0
2061,pit42JamesPierre,42,pit,James Pierre,DB,17.0,4.0,185.0,6-2,Florida Atlantic,9/16/1996,1,25.0,2.0
2062,pit87KevinRader,87,pit,Kevin Rader,TE,6.0,1.0,250.0,6-4,Youngstown St.,4/26/1995,1,26.0,0.0
2063,pit07BenRoethlisberger,7,pit,Ben Roethlisberger,QB,16.0,16.0,240.0,6-5,Miami (OH),3/2/1982,17,39.0,9.0
2064,pit02MasonRudolph,2,pit,Mason Rudolph,QB,2.0,1.0,235.0,6-5,Oklahoma St.,7/17/1995,3,26.0,1.0
2065,pit30TegrayScales,30,pit,Tegray Scales,OLB,1.0,0.0,227.0,6-0,Indiana,5/10/1996,1,25.0,0.0
2066,pit45JoeSchobert,45,pit,Joe Schobert,OLB,16.0,15.0,240.0,6-1,Wisconsin,11/6/1993,5,28.0,6.0
2067,pit50DelontaeScott,50,pit,Delontae Scott,DE,1.0,0.0,250.0,6-5,SMU,1/21/1997,0,24.0,0.0
2068,pit38JohnSimon,38,pit,John Simon,DE,1.0,0.0,260.0,6-2,Ohio St.,10/14/1990,8,31.0,0.0
2069,pit82StevenSims,82,pit,Steven Sims,WR,1.0,0.0,176.0,5-10,Kansas,3/31/1997,2,24.0,0.0
2070,pit19JuJuSmith-Schuster,19,pit,JuJu Smith-Schuster,WR,5.0,5.0,215.0,6-1,USC,11/22/1996,4,25.0,1.0
2071,pit24BennySnell,24,pit,Benny Snell Jr.,RB,17.0,0.0,224.0,5-10,Kentucky,2/26/1998,2,23.0,1.0
2072,pit41RobertSpillane,41,pit,Robert Spillane,LB,14.0,4.0,229.0,6-1,Western Michigan,12/14/1995,3,26.0,2.0
2073,pit20CameronSutton,20,pit,Cameron Sutton,CB,16.0,16.0,188.0,5-11,Tennessee,2/27/1995,4,26.0,6.0
2074,pit51TraiTurner,51,pit,Trai Turner,OG,17.0,17.0,315.0,6-3,LSU,6/14/1993,7,28.0,6.0
2075,pit48DerrekTuszka,48,pit,Derrek Tuszka,DL,15.0,0.0,251.0,6-4,North Dakota St.,7/11/1996,1,25.0,1.0
2076,pit10CorlissWaitman,10,pit,Corliss Waitman,P,2.0,0.0,210.0,6-2,South Alabama,7/21/1995,0,26.0,0.0
2077,pit13JamesWashington,13,pit,James Washington,WR,15.0,2.0,213.0,5-11,Oklahoma St.,4/2/1996,3,25.0,2.0
2078,pit44DerekWatt,44,pit,Derek Watt,FB,17.0,4.0,234.0,6-2,Wisconsin,11/7/1992,5,29.0,0.0
2079,pit90T.J.Watt,90,pit,T.J. Watt,OLB,15.0,15.0,252.0,6-4,Wisconsin,10/11/1994,4,27.0,15.0
2080,pit15CodyWhite,15,pit,Cody White,WR,15.0,0.0,210.0,6-3,Michigan St.,11/28/1998,0,23.0,0.0
2081,pit25AhkelloWitherspoon,25,pit,Ahkello Witherspoon,CB,9.0,3.0,195.0,6-2,Colorado,3/21/1995,4,26.0,2.0
2082,pit95ChrisWormley,95,pit,Chris Wormley,DT,15.0,14.0,300.0,6-5,Michigan,10/25/1993,4,28.0,6.0
2083,htx88JordanAkins,88,htx,Jordan Akins,TE,13.0,3.0,243.0,6-4,Central Florida,4/19/1992,3,29.0,2.0
2084,htx89DannyAmendola,89,htx,Danny Amendola,WR,8.0,0.0,185.0,5-11,Texas Tech,11/2/1985,12,36.0,2.0
2085,htx35GraylandArnold,35,htx,Grayland Arnold,DB,4.0,0.0,190.0,5-10,Baylor,9/4/1997,1,24.0,0.0
2086,htx83AntonyAuclair,83,htx,Antony Auclair,TE,16.0,13.0,256.0,6-6,Laval,5/28/1993,4,28.0,0.0
2087,htx90RossBlacklock,90,htx,Ross Blacklock,DL,14.0,2.0,290.0,6-3,TCU,7/9/1998,1,23.0,2.0
